brand,maker,keyword,category1,category2,category3,category4,analyze_date
트래블러스,바이풀디자인,여행준비물,패션잡화,여행용가방/소품,여행소품케이스,,2023-06-07
타임뷰,,남자선물,패션잡화,지갑,남성지갑,장지갑,2023-06-07
네떼,,샐러드야채,식품,냉동/간편조리식품,샐러드,,2023-06-07
레드포인트,틔움세상,루꼴라키우기,생활/건강,원예/식물,씨앗/모종,,2023-06-07
카보,,기내용목베개,가구/인테리어,홈데코,쿠션/방석,목쿠션/아이필로우,2023-06-07
인피니펀,,아기장난감,출산/육아,완구/매트,감각발달완구,멜로디완구,2023-06-07
휴일,,유럽여행준비물,패션잡화,여행용가방/소품,여권지갑/케이스,,2023-06-07
퓸스킨,,30대남자선물,화장품/미용,향수,남성향수,,2023-06-07
스페쉬,,30대남자선물,식품,건강식품,비타민제,멀티비타민,2023-06-07
웰스타,리더스,캠핑돗자리,스포츠/레저,캠핑,캠핑매트,,2023-06-07
앤슬리,앤슬리,찻잔세트,생활/건강,주방용품,잔/컵,찻잔,2023-06-07
아라비아,아라비아,찻잔세트,생활/건강,주방용품,잔/컵,찻잔,2023-06-07
엔드텔러,이디티씨,인테리어조화,생활/건강,원예/식물,조화,,2023-06-07
아라비아핀란드,,아라비아핀란드,생활/건강,주방용품,잔/컵,찻잔,2023-06-07
시온스타,,발도르프,출산/육아,완구/매트,블록,원목블록,2023-06-07
론진,,빈티지시계,패션잡화,시계,패션시계,메탈밴드시계,2023-06-07
크리스찬벵상,,빈티지시계,패션잡화,시계,패션시계,메탈밴드시계,2023-06-07
글램락,,빈티지시계,패션잡화,시계,패션시계,메탈밴드시계,2023-06-07
보타디자인,,여행용품,패션잡화,여행용가방/소품,여행소품케이스,,2023-06-07
TRAVEND,,에어목베개,가구/인테리어,홈데코,쿠션/방석,목쿠션/아이필로우,2023-06-07
에이오킹,,40대남자생일선물,패션잡화,남성가방,백팩,,2023-06-07
보파이,보파이,40대남자생일선물,패션잡화,남성가방,백팩,,2023-06-07
생명캡슐,엘에스씨,40대남자생일선물,패션잡화,주얼리,팔찌,패션팔찌,2023-06-07
하빌랜드,,빈티지접시,생활/건강,주방용품,식기,접시,2023-06-07
화분이야기,,실내화분,생활/건강,원예/식물,공기정화식물,,2023-06-07
벨류세라믹,벨류세라믹,빈티지그릇,생활/건강,주방용품,식기,접시,2023-06-07
블랙아웃,,온라인편집샵,패션의류,남성의류,티셔츠,,2023-06-07
PHYPS,,온라인편집샵,패션의류,남성의류,티셔츠,,2023-06-07
이와리,,온라인편집샵,패션의류,남성의류,티셔츠,,2023-06-07
PEEPS,핍스,온라인편집샵,패션의류,남성의류,티셔츠,,2023-06-07
조거쉬,,온라인편집샵,패션의류,남성의류,티셔츠,,2023-06-07
나다낫나다,,온라인편집샵,패션의류,남성의류,티셔츠,,2023-06-07
타이온,,온라인편집샵,패션의류,남성의류,재킷,,2023-06-07
로컬스온리,,온라인편집샵,패션의류,남성의류,재킷,,2023-06-07
레드윙슈즈,레드윙슈즈,온라인편집샵,패션의류,남성의류,바지,,2023-06-07
아캄,,온라인편집샵,패션의류,남성의류,바지,,2023-06-07
산산기어,,온라인편집샵,패션의류,남성의류,바지,,2023-06-07
코쿼드,코쿼드,핸드폰스트랩,디지털/가전,휴대폰액세서리,휴대폰줄,,2023-06-07
아로굿즈,,태블릿거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
헤이퓨미,,태블릿거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
300야드,,볼마커,스포츠/레저,골프,골프필드용품,골프티,2023-06-07
SSOK3,,아이패드거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
모노랩,CHERISH,아이패드거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
프리어스,,아이패드거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
스마티아,,네오디움자석,생활/건강,문구/사무용품,문구용품,자석,2023-06-07
제주기정떡,,제주도선물,식품,과자/베이커리,떡,,2023-06-07
마크앤로나,마크앤로나,네임텍,패션잡화,여행용가방/소품,네임태그,,2023-06-07
코일톡,,핸드폰그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
샤론6,샤론,핸드폰그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
미니미,,핸드폰그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
스토리너스,,핸드폰그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
에이비라이프,,실리콘빨대,생활/건강,주방용품,주방잡화,일회용빨대,2023-06-07
아이짐,,자석그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
ALS,ALS,돼지캐릭터,생활/건강,문구/사무용품,데스크용품,저금통,2023-06-07
러빈볼,러빈볼,이니셜키링,패션잡화,패션소품,키홀더,,2023-06-07
피터테너리,,이니셜키링,패션잡화,패션소품,키홀더,,2023-06-07
눈텍,눈텍,네임택제작,패션잡화,여행용가방/소품,네임태그,,2023-06-07
뉴베너,,티걸이,스포츠/레저,골프,골프필드용품,기타필드용품,2023-06-07
턴트,,티걸이,스포츠/레저,골프,골프필드용품,기타필드용품,2023-06-07
코스타보다,,롯데맥주,생활/건강,주방용품,잔/컵,유리컵,2023-06-07
미미따,,탭거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
스틱,스틱,대나무젓가락,생활/건강,주방용품,식기,수저,2023-06-07
저스트모바일,저스트모바일,태블릿스탠드,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
슈가캣캔디도기,,아크릴그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
웹셀,,실리콘컵뚜껑,생활/건강,주방용품,잔/컵,머그,2023-06-07
피터,,식당메뉴판제작,생활/건강,문구/사무용품,보드/칠판,코르크/게시판,2023-06-07
초이스,,귀여운볼펜,생활/건강,문구/사무용품,필기도구,볼펜,2023-06-07
사콕스,사콕스,귀여운볼펜,생활/건강,문구/사무용품,필기도구,볼펜,2023-06-07
꼬까참새,꼬까참새,유아마스크스트랩,출산/육아,유아동잡화,기타유아동잡화,,2023-06-07
프리소울,,캐릭터릴홀더,생활/건강,문구/사무용품,사무용품,명찰,2023-06-07
베라브래들리,,구쯔,패션잡화,여성가방,숄더백,,2023-06-07
마리오발렌티노,,구쯔,패션잡화,여성가방,숄더백,,2023-06-07
신묘한,CJ ENM,가방고리인형,패션잡화,여성가방,가방소품,가방걸이,2023-06-07
스푼센스,스푼센스,스테인레스빨대,생활/건강,주방용품,주방잡화,일회용빨대,2023-06-07
인벨로,,스테인레스빨대,생활/건강,주방용품,주방잡화,일회용빨대,2023-06-07
THE소울빈,,스테인레스빨대,생활/건강,주방용품,주방잡화,일회용빨대,2023-06-07
그린비타,엔텍그린,스테인레스빨대,생활/건강,주방용품,주방잡화,일회용빨대,2023-06-07
몰링부스,,실리콘참,패션잡화,신발용품,기타신발용품,,2023-06-07
SANDUS,,자동차번호판키링,패션잡화,패션소품,키홀더,,2023-06-07
INI,,자동차번호판키링,패션잡화,패션소품,키홀더,,2023-06-07
도모꼬,,어린이캐릭터,출산/육아,유아동의류,원피스,,2023-06-07
원픽,,어린이캐릭터,출산/육아,유아동의류,원피스,,2023-06-07
보울보울,보울보울,실리콘코스터,생활/건강,주방용품,주방잡화,컵받침/홀더,2023-06-07
IYOU,,연예인굿즈,생활/건강,수집품,아이돌굿즈,기타굿즈,2023-06-07
ROSETTE,ROSETTE,아이패드미니거치대,디지털/가전,태블릿PC액세서리,스탠드/Dock,,2023-06-07
PQI,PQI,캐릭터USB,디지털/가전,저장장치,USB메모리,,2023-06-07
하이키키,,에폭시그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
에스투비,,에폭시그립톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
랑디엔느,,마스크고리,생활/건강,건강관리용품,마스크액세서리,,2023-06-07
똑디,,아크릴톡,디지털/가전,휴대폰액세서리,휴대폰거치대,,2023-06-07
미키톰슨,,캡스고객센터,생활/건강,자동차용품,타이어/휠,휠용품,2023-06-07
아이티피,,캡스고객센터,생활/건강,자동차용품,타이어/휠,휠용품,2023-06-07
BECO,,캡스고객센터,생활/건강,자동차용품,타이어/휠,휠용품,2023-06-07
스키노,,캡스고객센터,생활/건강,자동차용품,타이어/휠,휠용품,2023-06-07
텐플,,홈CCTV,생활/건강,생활용품,보안용품,CCTV,2023-06-07
싹,에버넷,무타공도어락,디지털/가전,생활가전,디지털도어록,주키형,2023-06-07
짱그마,인터크리에이티브,무타공도어락,디지털/가전,생활가전,디지털도어록,주키형,2023-06-07
PSD,,PSD,패션의류,남성언더웨어/잠옷,팬티,,2023-06-07
마녀배달부키키,,자동차악세사리,생활/건강,자동차용품,인테리어용품,차량용장식소품,2023-06-07
센과치히로의행방불명,,자동차악세사리,생활/건강,자동차용품,인테리어용품,차량용장식소품,2023-06-07
픽사,픽사,인터렉티브,생활/건강,수집품,모형/프라모델/피규어,피규어,2023-06-07
플레이메이트,,인터렉티브,생활/건강,수집품,모형/프라모델/피규어,피규어,2023-06-07
앵글포이즈,,얼라이브홈,가구/인테리어,인테리어소품,조명,인테리어조명,2023-06-07
엘리,에이치앤제이,첫월급선물,생활/건강,원예/식물,비누꽃,,2023-06-07
BENTOBEN,홍기산업,전기스위치교체,생활/건강,공구,전기용품,기타 전기용품,2023-06-07
프로테크,프로테크,광전식감지기,생활/건강,공구,안전용품,소방용품,2023-06-07
에이오,이지테크,TVOC,생활/건강,공구,측정공구,기타측정기,2023-06-07
호건,,인터렉션,패션잡화,여성신발,단화,스니커즈,2023-06-07
키스텔라,키스텔라,50대생일선물,패션잡화,주얼리,목걸이,14K목걸이,2023-06-07
미미민,,50대생일선물,패션잡화,주얼리,목걸이,14K목걸이,2023-06-07
나인스토리,,캠핑소품,스포츠/레저,캠핑,기타캠핑용품,,2023-06-07
SOLT,,무선호출벨,생활/건강,생활용품,생활잡화,호출벨,2023-06-07
천마니,무주덕유산반딧골영농조합,15만원선물,식품,건강식품,건강즙/과일즙,기타건강즙/과일즙,2023-06-07
마이클스타스,,BEA,패션의류,여성의류,니트/스웨터,,2023-06-07
BLINK,,스마트도어벨,가구/인테리어,인테리어소품,도어벨,,2023-06-07
몽코코,,4K카메라,디지털/가전,카메라/캠코더용품,미러리스디카,,2023-06-07
마레하우스,,사진촬영소품,디지털/가전,카메라/캠코더용품,플래시/조명용품,조명/노출용품,2023-06-07
라이트포유,,인체감지센서,생활/건강,공구,전기용품,기타 전기용품,2023-06-07
크리스탈존,크리스탈존,감사패,생활/건강,문구/사무용품,사무용품,상패,2023-06-07
뒤땅골프,,트로피제작,생활/건강,문구/사무용품,사무용품,상패,2023-06-07
지스타,,감사장,생활/건강,문구/사무용품,사무용품,상패,2023-06-07
커스텀엑스,,크리스탈감사패,생활/건강,문구/사무용품,사무용품,상패,2023-06-07
베이메이트,리키드,문패제작,가구/인테리어,인테리어소품,디자인문패,,2023-06-07
브론즈하우스,브론즈하우스,도어사인,가구/인테리어,인테리어소품,디자인문패,,2023-06-07
뚝딱,,당기시오,가구/인테리어,인테리어소품,디자인문패,,2023-06-07
OTTO,,나무명패,생활/건강,문구/사무용품,사무용품,명패,2023-06-07
고인헤븐,,납골당위패,생활/건강,주방용품,제수용품,위패,2023-06-07
김재현,,김재현,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
어쿠르,,김재현,패션잡화,선글라스/안경테,안경테,,2023-06-07
두드림엠앤비,두드림엠앤비,귀여운그림,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
라로르,,성취,생활/건강,종교,불교용품,,2023-06-07
바오밥성장그림,와이컨텐츠,미술작가,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
박신영 Park shinyoung,,미술작가,가구/인테리어,인테리어소품,미술작품,회화,2023-06-07
Javier Calleja 하비에르 카예하,,미술작가,가구/인테리어,인테리어소품,미술작품,조각,2023-06-07
손흥민,,포스터액자,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
엔비엔코코,,여름일러스트,패션의류,여성의류,티셔츠,,2023-06-07
마이키타,마이키타,프리즈서울,패션잡화,선글라스/안경테,안경테,,2023-06-07
이숙자 Lee sook ja,,현대미술작품,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
손유영,,현대미술작품,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
레몬루나,,현대미술작가,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
에테르노,에테르노,돈들어오는사진,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
Henri Matisse 앙리 마티스,,MATISSE,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
장우철,,꽃그림액자,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
René Magritte 르네 마그리트,,르네마그리트작품,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
지과자,,안개바다위의방랑자,가구/인테리어,인테리어소품,미술작품,판화,2023-06-07
리브스,,멋진그림,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
메리페어,,디자인페어,가구/인테리어,서재/사무용가구,의자,인테리어의자,2023-06-07
페이지127,,디자인페어,가구/인테리어,인테리어소품,기타장식용품,,2023-06-07
김성지,,단색화,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
KOKKA,,단색화,가구/인테리어,수예,원단,,2023-06-07
김현정,,김현정작가,가구/인테리어,인테리어소품,미술작품,회화,2023-06-07
김태호,,김태호작가,가구/인테리어,인테리어소품,미술작품,판화,2023-06-07
이비 이미경,,이미경작가,가구/인테리어,인테리어소품,미술작품,회화,2023-06-07
이미경,,이미경작가,가구/인테리어,인테리어소품,미술작품,판화,2023-06-07
S2하우스,,목판화,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
신소현,,건물그림,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
문세희,,초현실주의,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,2023-06-07
로이오이,,신혼부부선물,패션의류,여성언더웨어/잠옷,잠옷/홈웨어,,2023-06-07
Andy Warhol 앤디 워홀,,앤디워홀작품,가구/인테리어,인테리어소품,미술작품,아트포스터,2023-06-07
