cat_code,category1,category2,category3,category4,std_6,growth_rate_6,std_12,growth_rate_12,std_24,growth_rate_24,std_36,growth_rate_36,analyze_date,
50003244,가구/인테리어,거실가구,소파,패브릭소파,31.621330481193976,-3.7083683111111116,24.13453514451223,0.006066379236745724,18.11188443881758,0.18738426752373843,15.848956444063015,0.15911203883295666,2023-07-13,
50001311,가구/인테리어,거실가구,장식장,,26.472554798339658,-2.749113835897436,21.072850198940586,0.14798844958593038,15.491319710356235,0.11236467897151398,12.913011162716604,0.050034334592467325,2023-07-13,
50003251,가구/인테리어,거실가구,테이블,거실테이블,31.740442182787017,-3.52073455042735,24.151294420537432,-0.14212963544779306,18.717841121281428,0.2070790816174118,16.175233891656113,0.14886977149088845,2023-07-13,
50003253,가구/인테리어,거실가구,테이블,사이드테이블,30.153580085686514,-3.217819217094017,22.980376427265572,-0.002779216682318668,17.661909957307945,0.1966963842953164,15.35501350700336,0.14589424970365567,2023-07-13,
50003254,가구/인테리어,거실가구,테이블,접이식테이블,28.702991509469374,-2.9100848102564107,21.02138192547507,-0.10262996670366253,15.53815701296976,0.1011544950389417,13.090607506872637,0.020680871078377128,2023-07-13,
50003304,가구/인테리어,서재/사무용가구,사무/교구용가구,교구용가구/소품,25.253370584740875,-2.553047753846154,19.174485343338336,0.08713913941774137,14.75810303342478,0.13566088568227896,12.812493535485977,0.06602432793855006,2023-07-13,
50003306,가구/인테리어,서재/사무용가구,사무/교구용가구,기타사무/교구용가구,20.884616049493957,-1.873099791452991,15.829718481458423,-0.04547624434389097,12.405488720452306,0.13835770126960428,10.552946148296517,0.07030620930600115,2023-07-13,
50003298,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용소파,18.426571046111373,-1.0548832478632475,14.004794040750884,-0.23233080679586798,10.690601498953137,-0.020005253867491572,10.01906634796672,0.07775093752271969,2023-07-13,
50003300,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용수납가구,20.676176463870245,-1.7578632683760682,15.583279363507804,-0.1944490373943479,12.649800650803561,-0.001560798730395531,11.375244460454786,0.04277705324714317,2023-07-13,
50003299,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용의자,33.68740147706256,-3.735334574358975,24.957463386412257,-0.4295221147443012,21.53779058679668,0.32299248372986233,19.927969926622186,0.2657691930426262,2023-07-13,
50003296,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용책상,34.3962920823233,-3.7772605025641037,26.405889648022182,-0.041122231281481875,21.369697176115533,0.3046769264909847,18.366030526857656,0.19366969165968617,2023-07-13,
50003297,가구/인테리어,서재/사무용가구,사무/교구용가구,사무용책장,28.397320018311014,-3.1779847999999995,21.88341735355489,-0.16542615683428658,16.751468935338178,0.1694001787047904,14.7865359137013,0.152559622212388,2023-07-13,
50003302,가구/인테리어,서재/사무용가구,사무/교구용가구,캐비닛,28.312802652685225,-2.889622711111112,22.818780983455177,0.12505076325450382,18.46541877973985,0.28549386423770406,15.758097002074136,0.16205230946247096,2023-07-13,
50003301,가구/인테리어,서재/사무용가구,사무/교구용가구,파티션,33.286487963952254,-3.4244534188034184,24.87145729056693,-0.03249038333475616,18.817303833256624,0.18226015672676843,15.873193099209223,0.1028176894943971,2023-07-13,
50003305,가구/인테리어,서재/사무용가구,사무/교구용가구,학원/학교책걸상,17.13220127371463,-1.721579658119657,12.99633988077331,-0.046192542047297544,10.656044853089542,0.07232226997759529,10.044392114981406,0.04474315255014136,2023-07-13,
50003303,가구/인테리어,서재/사무용가구,사무/교구용가구,회의테이블,24.606688179111185,-2.3037305606837606,19.00460515418965,0.006096127806710691,14.535990663832678,0.14568415533980592,12.688659309731843,0.11968656808016306,2023-07-13,
50003294,가구/인테리어,서재/사무용가구,의자,간이/접이식의자,24.153407081636125,-2.0808911179487173,18.067855759489785,-0.02007378425680826,14.280366581623241,0.16931002597887568,12.633743735747622,0.135028889917972,2023-07-13,
50003683,가구/인테리어,서재/사무용가구,의자,목받침의자,33.37463991313975,-3.7468381162393163,26.14833505684585,-0.2977903560146844,20.56633663486122,0.233809996479249,17.550877775240235,0.13733425744812,2023-07-13,
50003266,가구/인테리어,서재/사무용가구,의자,스툴,26.171075460418535,-2.670449873504273,19.420411435600702,-0.09424480790574546,14.67866548512974,0.1418865984209966,12.426351273785283,0.08862110099413636,2023-07-13,
50003291,가구/인테리어,서재/사무용가구,의자,안락의자,27.129975866597917,-2.802186953846154,19.96649635898586,-0.10787608042346106,15.43212081887076,0.1640692034567376,13.225076067019435,0.10341542739959855,2023-07-13,
50003295,가구/인테리어,서재/사무용가구,의자,의자발받침대,34.43618836384977,-3.955687675213675,25.59865418854142,-0.5000660044395117,22.204112088425227,0.32332620953803487,20.076590715155586,0.2507588612792591,2023-07-13,
50003682,가구/인테리어,서재/사무용가구,의자,인테리어의자,28.814615845738775,-2.985523011965812,21.342223112500967,-0.03666209382737118,16.731189679407162,0.214478372826203,14.426080313475454,0.14691869069557936,2023-07-13,
50003264,가구/인테리어,서재/사무용가구,의자,일반의자,24.3109939095607,-2.073355336752137,19.16130796414459,-0.24142605481089374,16.847357253168482,-0.28926467187666693,20.706070024767385,-0.34410697554962,2023-07-13,
50003265,가구/인테리어,서재/사무용가구,의자,좌식의자,26.13131352285653,-2.2298183145299144,19.06591302570037,-0.18529636514983328,14.254740457266479,0.07481452091112789,17.497902119939678,-0.14838235830001123,2023-07-13,
50003293,가구/인테리어,서재/사무용가구,의자,하이팩의자,15.547561655917812,-0.8561826632478626,19.133268809372343,-0.6422009886450952,16.756353132762573,-0.32103594350794773,16.099383413693836,-0.18211160109686914,2023-07-13,
50003292,가구/인테리어,서재/사무용가구,의자,흔들의자,23.28322857054305,-1.542179911111111,17.383085421984603,-0.059314176555963154,12.700829774075748,0.029240652992638515,10.62753154076451,0.025010431224415566,2023-07-13,
50001347,가구/인테리어,서재/사무용가구,책꽂이,,23.917096207973895,-2.4447082871794867,17.896644205987467,-0.06952596900879356,16.133188654704153,0.07737811922543492,14.768528830576965,0.0776715420334751,2023-07-13,
50003677,가구/인테리어,서재/사무용가구,책상,2인용 책상,19.238686626441,-2.3115469675213665,15.656170476809816,0.047595032015709096,19.341549147208124,-0.4232368410327536,19.701550944641003,-0.30894034734712605,2023-07-13,
50003263,가구/인테리어,서재/사무용가구,책상,h형 책상,26.8335685349143,-2.1873557299145294,22.457937974210843,0.4349954934687955,16.79525627010438,0.1292127273551691,14.416588778764924,-0.018464308735439597,2023-07-13,
50003680,가구/인테리어,서재/사무용가구,책상,독서실책상,27.620059694815552,-2.6725669128205123,21.317879777828374,0.1152974946640487,16.177316407110748,0.10046807025498783,14.947508164143109,0.001406056913910026,2023-07-13,
50003681,가구/인테리어,서재/사무용가구,책상,삼나무/원목책상,27.938983081322753,-2.4968385709401715,20.99994708052032,0.05821973234867256,16.868904431155297,-0.10843141731569379,14.208184262408725,-0.025789577610595762,2023-07-13,
50007169,가구/인테리어,서재/사무용가구,책상,스탠딩책상,33.12822347363451,-3.7122980034188027,24.487940511842027,-0.2914244642704686,21.94673625610957,0.3711397989971194,19.599440110680035,0.2547287850674085,2023-07-13,
50003675,가구/인테리어,서재/사무용가구,책상,일자형 책상,27.030689993802586,-2.8921278632478633,21.107717857673837,0.1129443135831984,16.295488201927085,0.04172272836871878,15.414124136325457,-0.05131946947258624,2023-07-13,
50003676,가구/인테리어,서재/사무용가구,책상,좌식책상,19.7710921493685,-1.6132861196581185,14.686041521489162,-0.05540869888158442,12.13068945457271,-0.10881440878053977,14.05233651234372,-0.15815358102448213,2023-07-13,
50003695,가구/인테리어,서재/사무용가구,책상,책상소품,25.43155147893439,-2.880320991452992,19.702806613542677,0.04394090796550878,15.093934204484519,0.09764695214979213,13.524285281793603,0.10461431488359596,2023-07-13,
50003678,가구/인테리어,서재/사무용가구,책상,컴퓨터책상,32.80475211784113,-3.415869835897436,24.693254890307863,0.005758345855032967,19.55610122674859,0.2645055125893524,16.55010930111159,0.14995544508542613,2023-07-13,
50003679,가구/인테리어,서재/사무용가구,책상,코너형책상,23.93217790198201,-2.123138782905983,17.88107273085483,0.0417139054896271,13.335076098323512,0.11076421647284757,11.266446436881393,0.06986754639566307,2023-07-13,
50001346,가구/인테리어,서재/사무용가구,책장,,27.38516318078983,-2.9770328957264955,20.827314228731524,0.01476058311278075,15.379727095905194,0.050921261869198854,13.432550983171135,-0.01574112688277426,2023-07-13,
50000980,가구/인테리어,솜류,방석솜,,16.285126853252113,-0.47491508376068303,15.769204879420965,-0.44492549133441406,12.132279988416762,0.0004875875386750779,11.238458308979029,-0.03856716212798926,2023-07-13,
50003503,가구/인테리어,솜류,베개솜/속통,거위털/오리털베개솜,25.388402356525688,-2.503836478632478,19.4473705984638,-0.29544292623580615,16.961723049463405,0.17762127643230557,15.58829379948189,0.17951890780926488,2023-07-13,
50003504,가구/인테리어,솜류,베개솜/속통,마이크로화이바베개솜,19.863486470939186,-1.8879494153846155,15.292126042184828,-0.11956140015367506,11.526056863671538,0.01572806155979964,11.460164499260697,-0.06137190652905772,2023-07-13,
50003502,가구/인테리어,솜류,베개솜/속통,양모베개솜,20.118008139725944,-1.4602625880341877,18.953493145105405,-0.3239969760095618,18.047305797747512,0.29761749439880514,17.00971211343007,0.22165801405067098,2023-07-13,
50003501,가구/인테리어,솜류,베개솜/속통,일반베개솜,32.094083038954295,-3.120708153846154,24.819789993475776,0.20218215785878957,19.268852765237504,0.24736763042782461,16.344340003243175,0.15366255560999512,2023-07-13,
50003505,가구/인테리어,솜류,요솜/매트솜,견면요솜,19.300918948359403,-1.212395172649572,15.364638132316323,-0.1033477644497567,12.800796290362282,0.024874001493652022,11.813442495007754,0.010912006843577685,2023-07-13,
50003506,가구/인테리어,솜류,요솜/매트솜,목화요솜,18.62714012046738,-1.6049228068376067,15.148403336123952,-0.09698958550328692,14.740900042222542,-0.06657804443614605,13.712517465295,-0.06577370198037014,2023-07-13,
50003509,가구/인테리어,솜류,이불솜,거위털/오리털이불솜,32.1721425940784,-3.7867406358974365,26.842620070978732,-0.25130600401263536,21.646862683659332,0.22789810183505824,18.735542498116235,0.14875924063156898,2023-07-13,
50003510,가구/인테리어,솜류,이불솜,마이크로화이바이불솜,22.02478219040646,-2.453071446153845,15.118736810412877,-0.39391970204046767,14.966107689870142,-0.15514910108823202,18.371016354984228,-0.1629681355755403,2023-07-13,
50003508,가구/인테리어,솜류,이불솜,양모이불솜,20.514900920741393,-2.030656752136752,23.363702345028003,-0.08963622726884649,21.35668697791364,0.165004102635229,20.56188470631098,0.09431639599500558,2023-07-13,
50003507,가구/인테리어,솜류,이불솜,일반이불솜,19.998074081281846,-1.7296426803418794,20.35995200421445,-0.2645232237684624,16.842947733953988,-0.07590642750453402,17.18836714757831,-0.07583847773861657,2023-07-13,
50000979,가구/인테리어,솜류,쿠션솜,,20.885172627667796,-1.867519128205128,15.931090978578494,0.035440481943140555,12.18582462458781,0.0578606697962234,10.711358430091172,0.06832493350824212,2023-07-13,
50001325,가구/인테리어,수납가구,CD/DVD장,,11.071471538411648,-1.2383928410256397,10.230812950222266,-0.14079750747033154,12.78169664728004,-0.20337689523098257,13.603389787062051,-0.17884213508558444,2023-07-13,
50001323,가구/인테리어,수납가구,고가구,,19.464144498206863,-2.1260980341880336,14.715677126153595,-0.1773296640484925,14.33268592372417,0.09962037629360969,13.71512601506915,0.004514445796652354,2023-07-13,
50001322,가구/인테리어,수납가구,공간박스,,21.08133887333796,-1.9632698017094015,15.652872898703238,0.005777885255699153,12.922018695699172,-0.1255742493865358,12.440318646102192,-0.13586005359485387,2023-07-13,
50001324,가구/인테리어,수납가구,나비장,,16.684693440740176,-1.4257526461538461,23.563381797311422,-0.668723814991889,18.784068006068605,-0.04170951760375532,17.917244781884765,-0.10898345257700993,2023-07-13,
50001321,가구/인테리어,수납가구,선반,,35.90858023037048,-3.9113961743589742,26.931305390487644,-0.11011480107572773,21.63122242981185,0.29505944105409154,18.63443874631102,0.19444434698361024,2023-07-13,
50001330,가구/인테리어,수납가구,소품수납함,,14.233346508560738,-1.6743128991452987,15.939899154249071,-0.8183053483309144,15.612874132494822,-0.3700698747999575,15.768126415554585,-0.2958408387412878,2023-07-13,
50001320,가구/인테리어,수납가구,수납장,,30.29937489233686,-3.216813090598291,22.786052350134113,-0.039950372235977,18.218165498361376,0.24721453520751097,15.60009552057418,0.1525447946294511,2023-07-13,
50001326,가구/인테리어,수납가구,신발장,,26.89982360461964,-2.845437661538461,20.189552596236272,-0.02255396994792088,15.518589276928669,0.18142678288701605,13.381780121413515,0.12839742292677536,2023-07-13,
50001327,가구/인테리어,수납가구,우산꽂이,,16.83747328947484,-0.7054531350427342,14.569938290759596,-0.020761805685989704,13.077540529227527,0.16994633831217332,12.946974290468576,0.11547914668647566,2023-07-13,
50001328,가구/인테리어,수납가구,잡지꽂이,,15.2181429014621,-1.409704164102563,12.289804697493402,-0.09681411167079296,10.329694484589911,-0.018232432572281656,9.5967581962826,0.019220100772865747,2023-07-13,
50001329,가구/인테리어,수납가구,코너장,,11.936375703843495,-1.2792265299145296,9.899154974441949,-0.02397583027405374,14.789048754751489,-0.3728706493651974,14.67483106919663,-0.25524151865783695,2023-07-13,
50001319,가구/인테리어,수납가구,행거,,33.61151172966846,-3.6253952034188033,25.336702898128266,-0.13513335823444036,20.85571435357621,0.3079303438066788,18.256771979977994,0.2079129572473961,2023-07-13,
50000851,가구/인테리어,수예,기타수예,,11.613121067185807,0.5467749675213691,9.568111109591516,0.15538873943481632,9.20042554488313,-0.06504462306625361,10.861872237140462,-0.09677689797853703,2023-07-13,
50003658,가구/인테리어,수예,뜨개질,뜨개질바늘,17.440966086844174,-2.1472645811965805,16.786613177710784,-0.33522417954409617,16.010475733459877,-0.07893224266510157,16.718638574983054,-0.08434714456860178,2023-07-13,
50003657,가구/인테리어,수예,뜨개질,뜨개질실,37.11024041537107,-4.265906441025642,32.405869684558716,0.1303810919491165,25.482667639418175,0.3342138837618692,21.566333803193828,0.1975131101768583,2023-07-13,
50003660,가구/인테리어,수예,뜨개질,완제품,9.48224912199842,-0.8375083863247845,11.96072476918728,-0.5137289622641503,13.1425475376887,-0.2578581752907285,16.567449463424182,-0.2702797541843812,2023-07-13,
50003659,가구/인테리어,수예,뜨개질,패키지,28.00296690925997,-2.7159330632478635,22.312632993626327,0.06491695466575612,17.51884465520637,0.2101286221593941,15.207915788978395,0.12482905958495988,2023-07-13,
50006874,가구/인테리어,수예,보석십자수,,32.22778823228873,-3.617318006837608,25.95670242691685,-0.43198084137283355,21.104949666405503,0.24709266712898753,18.46226089410343,0.07383503688893803,2023-07-13,
50000850,가구/인테리어,수예,수예용품/부자재,,14.557376402149643,-1.3894841435897427,11.794238258834701,0.15028048066251193,9.838351353643484,0.14059258945908484,10.332841131422564,0.007140739675364728,2023-07-13,
50000849,가구/인테리어,수예,원단,,9.96332469458827,-0.3979448649572639,8.250670082630585,0.11890189703747991,7.479816112938932,0.08547325829510295,6.884285608305572,0.051756795482922544,2023-07-13,
50003661,가구/인테리어,수예,자수,도안,7.100979513872577,-0.23847730940170853,7.358473898519629,-0.11315886280201423,7.36724080821548,-0.06621118505281089,12.787300724337086,-0.19313281252074405,2023-07-13,
50003663,가구/인테리어,수예,자수,실/바늘,6.794322491609193,-0.6671381777777763,7.779867430298858,-0.34579493596858135,8.722186150335013,-0.18653376010882275,13.238951993744083,-0.22780167892083264,2023-07-13,
50003665,가구/인테리어,수예,자수,완제품,7.499260708621796,-0.09035885811965705,8.909808424074804,-0.13276390805088253,11.088501842579218,-0.19813469470820416,15.332811164916043,-0.27345250678825983,2023-07-13,
50003662,가구/인테리어,수예,자수,원단,24.971565945766628,-1.2035802529914528,19.275556474028782,0.31072560829847196,17.634801413457197,-0.22809612552011083,17.348993117184296,0.026663134500798175,2023-07-13,
50003664,가구/인테리어,수예,자수,패키지,24.63522291676211,-2.9681797401709407,19.23269441093886,-0.5828626581576023,17.233261519761662,-0.19952311303744757,13.699402735804776,-0.12482182066033418,2023-07-13,
50003666,가구/인테리어,수예,퀼트/펠트,도안,8.690699317580979,0.8090324683760698,12.941634349677976,0.13746802655169532,13.29699417249826,-0.14767038765603321,16.305377839949273,0.15771432278611064,2023-07-13,
50003669,가구/인테리어,수예,퀼트/펠트,완제품,14.107203047123997,-1.3790793162393151,13.149480790378243,-0.5960635733800044,15.885432195596797,-0.40215334289981824,14.216486882884018,-0.036950277046356075,2023-07-13,
50003667,가구/인테리어,수예,퀼트/펠트,원단,12.415817232852902,-0.9599978940170932,11.269787189287936,-0.05746275078972023,12.667913440180937,-0.148913888669583,11.900503544854537,-0.09744530484740258,2023-07-13,
50003668,가구/인테리어,수예,퀼트/펠트,패키지,24.4768448101247,-2.3965038905982903,18.040701204397973,-0.17032107615469982,19.66171930249677,-0.1150732487463991,19.139373573392497,0.13632536383177132,2023-07-13,
50001339,가구/인테리어,아동/주니어가구,서랍장,,20.366363545772515,-1.979865709401709,15.986053549792194,0.14637937676086432,16.789094804401355,-0.13496556609409988,17.561009945413474,-0.19227151789919575,2023-07-13,
50001342,가구/인테리어,아동/주니어가구,소파,,17.921936717763636,-1.7644963111111114,13.896294451226263,-0.3468845577563388,12.624445057648034,-0.1649943785874318,15.840613183173149,-0.23721171313872064,2023-07-13,
50001344,가구/인테리어,아동/주니어가구,소품가구,,20.597050683948623,-1.6858045470085468,16.404146092820493,0.19374844446341688,12.385770384742885,0.1539151895337672,10.436778287639283,0.08493582249371745,2023-07-13,
50001340,가구/인테리어,아동/주니어가구,수납장,,19.997764686536712,-2.029717705982905,15.42997059756608,0.0665560360283451,15.534170142660178,-0.1816523350581455,15.234049798527142,-0.21063163071549384,2023-07-13,
50001345,가구/인테리어,아동/주니어가구,아동침실세트,,15.567784798109235,-1.216644707692307,17.059680073568934,-0.470703892683343,16.271254738880128,0.10091592862477342,18.172716823934344,-0.15298973684626455,2023-07-13,
50001337,가구/인테리어,아동/주니어가구,옷장,,30.79915722210397,-3.5900850290598294,24.97347866197727,0.06455323401348961,19.054477124714435,0.14519311069028068,16.075711810702096,0.04927737442114076,2023-07-13,
50001341,가구/인테리어,아동/주니어가구,의자,,20.836435017521946,-2.5115929401709396,15.61473277932593,-0.21838007982583424,17.815280779430342,-0.37622156844126714,18.491691269319045,-0.32220002237992157,2023-07-13,
50001336,가구/인테리어,아동/주니어가구,책꽂이,,19.94139871625554,-1.7428773367521357,14.640188140191809,-0.09892671305387138,12.288106967401768,0.03760422719513524,17.232362737435803,-0.19309611885381928,2023-07-13,
50001332,가구/인테리어,아동/주니어가구,책상,,28.286258180163752,-3.0836673743589746,22.342971731114847,0.1793303436352771,17.437107220587684,0.0748282829937054,15.832197416222899,-0.01606090907366739,2023-07-13,
50001333,가구/인테리어,아동/주니어가구,책상의자,,32.858098513391084,-3.472167090598291,25.221156480093615,0.08764581960215154,19.373133942224797,0.2001221852661902,16.49859561466638,0.1164262393829717,2023-07-13,
50001334,가구/인테리어,아동/주니어가구,책상의자세트,,25.01214573926265,-2.634299323076923,18.901315658025013,0.050594599590199,16.195861733754825,-0.0013571263736261545,14.542175778187712,0.020946179371275783,2023-07-13,
50001335,가구/인테리어,아동/주니어가구,책장,,26.649608874362528,-2.8590913264957263,21.55394473683828,0.22250275121659716,16.278494579622187,0.1579750161634481,13.768252378388738,0.08494856599389924,2023-07-13,
50003671,가구/인테리어,아동/주니어가구,침대,벙커침대,24.431117629253418,-2.571212875213674,18.850244627899492,0.10503040809357163,14.86170083491844,0.030063676571001823,14.550493388419241,-0.0663801117415562,2023-07-13,
50003672,가구/인테리어,아동/주니어가구,침대,이단침대,20.03827893251728,-1.9570786905982906,16.01801692046299,0.12107146205071348,14.731789302182507,-0.07900045983143056,16.984435881678674,-0.20048512972767935,2023-07-13,
50003673,가구/인테리어,아동/주니어가구,침대,이층침대,23.487397988803906,-2.159528,17.771612470671343,-0.010734190642875244,14.570384065645928,-0.12015930209111264,14.70865068846533,-0.14347751066049222,2023-07-13,
50003262,가구/인테리어,아동/주니어가구,침대,일반침대,25.28981510588101,-2.7535689811965804,20.617309972751695,0.22823764876632843,15.817358809353493,0.05746933575162714,14.47522014060106,-0.041961894280159964,2023-07-13,
50001338,가구/인테리어,아동/주니어가구,행거,,22.403098437126147,-2.3753223042735043,19.86381226373991,-0.17789152095961727,17.461897892365926,0.09825540552651252,16.322870075892435,0.041470663052583144,2023-07-13,
50001059,가구/인테리어,아웃도어가구,기타아웃도어가구,,14.526650627124875,-0.7300574256410246,14.333981988450908,0.39079022624434484,11.045112022100447,0.07649690083217765,10.001998513608969,0.0688803285707511,2023-07-13,
50001058,가구/인테리어,아웃도어가구,야외벤치,,12.73198836993982,-0.0885976683760673,14.098701738309394,0.32427664219243596,18.40476498754988,0.2960311073295637,19.243416436718096,0.2851724906513253,2023-07-13,
50001055,가구/인테리어,아웃도어가구,야외의자,,14.595525754038443,0.09146292649572774,17.821827025522808,0.03235162084863018,19.874755202826854,0.019377109516696935,20.519321839623444,0.12223309470373478,2023-07-13,
50001054,가구/인테리어,아웃도어가구,야외테이블,,21.028629038230832,-1.6036763452991443,16.725217740562737,0.22233729360539592,13.784305983113619,0.1997485268857357,12.429807936440396,0.13971360262995683,2023-07-13,
50001056,가구/인테리어,아웃도어가구,정원그네,,19.348940714465943,-0.4052371863247856,15.289138846417963,0.06300826005293307,16.066216329438888,0.09882117507734989,14.720839606945118,0.05003211000300298,2023-07-13,
50001057,가구/인테리어,아웃도어가구,정자,,20.107121274499452,-1.5384861743589737,17.557974311755306,0.29485261760437154,15.08871037327361,0.24295780294462832,13.821279568452498,0.17141999876720776,2023-07-13,
50000968,가구/인테리어,인테리어소품,기타장식용품,,15.264735069486647,-1.7375765982905977,16.973043990282292,-0.5231039690941688,15.222002183475205,-0.14826301723034205,14.033979941186866,-0.08683612111393846,2023-07-13,
50000965,가구/인테리어,인테리어소품,냉장고자석,,17.443174921897935,-1.2183452444444434,13.994084878150852,0.21418316443268215,12.041307107809036,0.22003050709484714,10.718866345100032,0.09290588381723065,2023-07-13,
50000963,가구/인테리어,인테리어소품,도어벨,,20.62217089932282,-1.954817391452991,15.890133526194372,0.05524900452488736,11.882947423402504,0.10274000010668963,10.402222837592394,0.09283900060059118,2023-07-13,
50000964,가구/인테리어,인테리어소품,디자인문패,,25.991486319651713,-2.3880155589743586,20.03708405727528,0.17003380175872976,16.464986100080612,0.2769198247092713,14.440418933362606,0.17793841537197136,2023-07-13,
50006788,가구/인테리어,인테리어소품,미술작품,공예디자인,9.394129504399269,-0.12695120683760575,9.501339378149316,0.3239891159395547,10.851868175582801,-0.22205698234289944,9.998786472962784,-0.043471633686839234,2023-07-13,
50006313,가구/인테리어,인테리어소품,미술작품,사진작품,13.483415034685434,-0.5457099452991443,17.92622968122421,0.7834876154699912,14.920872262344547,0.25208671188520215,13.837263870268925,0.18770787246921972,2023-07-13,
50006312,가구/인테리어,인테리어소품,미술작품,아트포스터,14.118009827002393,-0.9263162598290591,13.870527365999546,-0.11194084521471827,14.880486198998538,-0.29972101536327717,14.709519167676335,0.018326978710625504,2023-07-13,
50007190,가구/인테리어,인테리어소품,미술작품,조각,8.388404429505886,-0.6053973367521357,9.430036498925901,0.06627484461709225,8.232857084047419,0.009639022884882227,10.847852850553112,0.1401053090199301,2023-07-13,
50006311,가구/인테리어,인테리어소품,미술작품,판화,7.801543749979636,-0.602178218803417,9.434660756442632,0.2533927196277645,16.346947083056964,-0.39126438594900237,15.345234438076465,-0.07187856283289352,2023-07-13,
50006310,가구/인테리어,인테리어소품,미술작품,회화,9.681274974558066,0.22769075213675327,9.18021171367667,0.08503616409118119,15.390391651186208,-0.3249731587005229,14.86618634851018,-0.0644006721562802,2023-07-13,
50003330,가구/인테리어,인테리어소품,스탠드,단스탠드,27.345294657805216,-2.7711410119658115,20.5707380319964,-0.04502976735251409,15.616680011512612,0.1531132752587219,13.065767809126763,0.07105886254366134,2023-07-13,
50003331,가구/인테리어,인테리어소품,스탠드,장스탠드,24.522637530625456,-2.4007201025641023,18.607456786222244,0.0987250623239137,13.737077327222197,0.08643525008001718,11.63246275517197,0.04349339585276038,2023-07-13,
50003343,가구/인테리어,인테리어소품,시계,벽시계,22.290089789536093,-2.1592441880341875,16.705836532820133,-0.05305671006573867,12.639546958424377,0.12210978896831332,11.019509536011427,0.10191743520728294,2023-07-13,
50003345,가구/인테리어,인테리어소품,시계,스탠드시계,12.337493140382714,-0.46829329230769123,13.40630968545425,-0.5451627431059498,12.5762988454153,-0.2122892859810092,10.930126575250535,-0.1043268806404198,2023-07-13,
50003344,가구/인테리어,인테리어소품,시계,알람/탁상시계,30.230872009989966,-3.3756886017094025,22.529792579789028,-0.0023355160932294547,17.385452875148037,0.2018087937693374,14.782519222680422,0.12794534096189408,2023-07-13,
50003357,가구/인테리어,인테리어소품,아로마/캔들용품,기타아로마/캔들용품,25.979276802049593,-2.4830215145299146,23.18352503632299,-0.10598864594894555,17.324168638419785,0.1339346630747894,14.523641677551513,0.0685923933713707,2023-07-13,
50006876,가구/인테리어,인테리어소품,아로마/캔들용품,석고방향제만들기,9.479255025121464,0.6695095589743605,9.795803328809408,-0.2168651839836072,11.487200246646095,-0.19864367449055778,10.677630818158775,-0.05921357514501127,2023-07-13,
50003355,가구/인테리어,인테리어소품,아로마/캔들용품,아로마램프/오일,18.859725801212573,-2.0907287076923073,14.452512563819255,-0.3953035985656961,16.85468163172253,-0.4402347412247949,15.105284641366115,-0.18929977637464263,2023-07-13,
50003356,가구/인테리어,인테리어소품,아로마/캔들용품,아로마방향제/디퓨저,33.92449841278064,-3.6871484923076925,25.648027757585403,-0.4820209429693503,21.253091406304115,0.2788702925424091,20.09352744362863,0.266102809217493,2023-07-13,
50003353,가구/인테리어,인테리어소품,아로마/캔들용품,초/향초,28.11494772109417,-2.780137377777778,21.09273705657304,-0.17666295312900188,16.03522822238133,0.047065728688787015,14.01333835428172,0.05591264919157272,2023-07-13,
50003354,가구/인테리어,인테리어소품,아로마/캔들용품,촛대/홀더,29.859870627390176,-3.2464196512820505,24.08407572196865,-0.8173307555707332,17.830367415591624,-0.020757864984529795,16.54221641593077,0.10317631044238273,2023-07-13,
50006875,가구/인테리어,인테리어소품,아로마/캔들용품,캔들만들기,18.87277633309091,-1.6297033162393153,17.488555934111805,-0.5775296589259793,15.983572825807121,-0.2647830488637575,14.968272359605061,-0.018097715635915498,2023-07-13,
50003347,가구/인테리어,인테리어소품,액자,벽걸이액자,23.467724665992385,-2.105115894017094,17.27166968502459,-0.06498460001707482,12.67383762455612,0.07367771791315476,10.634372838997082,0.01861377084288226,2023-07-13,
50003352,가구/인테리어,인테리어소품,액자,액자세트,12.08582316588966,-1.3668114427350417,11.19879564597593,-0.5352309741313068,15.329734032347998,-0.44758781249333135,13.67562113711922,-0.26178914453699154,2023-07-13,
50003349,가구/인테리어,인테리어소품,액자,캐릭터액자,11.625187324820644,-1.191428776068376,13.333194459427128,-0.5417043165713309,14.890821449875041,-0.32023869737543986,13.72710452897258,-0.012026050797363626,2023-07-13,
50003346,가구/인테리어,인테리어소품,액자,탁상용액자,21.568317165891365,-2.5635738564102564,19.158651073193933,-0.25267403525996734,16.27332122441301,0.22732201525658813,14.488160539498496,0.1630746808174361,2023-07-13,
50003348,가구/인테리어,인테리어소품,액자,파티션액자,19.657575504206616,-1.5423215042735041,23.162341389365814,-0.9196081712626993,16.84879003199669,-0.09536955953270024,13.94003978781734,-0.013006793048948136,2023-07-13,
50003350,가구/인테리어,인테리어소품,액자,퍼즐/그림/사진액자,29.388554930492276,-3.3528694871794875,21.91369814612163,-0.2640810697515576,16.717802130746534,0.12651411661154383,14.882001903078793,0.12422283177126958,2023-07-13,
